time,f0,loudness
0.0,0.0,0.06878970563411713
0.0029024943310657597,0.0,0.07887495309114456
0.005804988662131519,629.4933,0.08284305036067963
0.008707482993197279,629.4933,0.08674818277359009
0.011609977324263039,629.4933,0.09011425822973251
0.014512471655328799,629.4933,0.09154674410820007
0.017414965986394557,629.4933,0.08134347200393677
0.020317460317460317,629.4933,0.08525185286998749
0.023219954648526078,625.8676,0.0840587243437767
0.026122448979591838,629.4933,0.07765813916921616
0.029024943310657598,629.4933,0.08564161509275436
0.03192743764172336,629.4933,0.08468389511108398
0.034829931972789115,629.4933,0.09290877729654312
0.03773242630385488,629.4933,0.09623774886131287
0.040634920634920635,629.4933,0.0978495180606842
0.04353741496598639,629.4933,0.09501917660236359
0.046439909297052155,629.4933,0.09074275195598602
0.04934240362811791,625.8676,0.09057501703500748
0.052244897959183675,629.4933,0.08123106509447098
0.05514739229024943,629.4933,0.0878746435046196
0.058049886621315196,633.1399,0.08282739669084549
0.06095238095238095,629.4933,0.08068820089101791
0.06385487528344672,629.4933,0.08369280397891998
0.06675736961451247,629.4933,0.08380768448114395
0.06965986394557823,629.4933,0.09284287691116333
0.07256235827664399,625.8676,0.09731373935937881
0.07546485260770976,625.8676,0.09707466512918472
0.0783673469387755,629.4933,0.09076687693595886
0.08126984126984127,629.4933,0.08847469836473465
0.08417233560090703,629.4933,0.08640161901712418
0.08707482993197278,629.4933,0.0820123702287674
0.08997732426303855,629.4933,0.08771982043981552
0.09287981859410431,629.4933,0.0816635712981224
0.09578231292517007,625.8676,0.0823899507522583
0.09868480725623582,625.8676,0.08477798104286194
0.10158730158730159,625.8676,0.08665948361158371
0.10448979591836735,629.4933,0.09204568713903427
0.1073922902494331,629.4933,0.09615476429462433
0.11029478458049886,629.4933,0.09647298604249954
0.11319727891156463,629.4933,0.09079203754663467
0.11609977324263039,625.8676,0.08846209943294525
0.11900226757369614,625.8676,0.08463165163993835
0.1219047619047619,629.4933,0.08608264476060867
0.12480725623582767,629.4933,0.08817943185567856
0.12770975056689343,629.4933,0.08273445814847946
0.1306122448979592,629.4933,0.08493149280548096
0.13351473922902493,629.4933,0.08457521349191666
0.1364172335600907,629.4933,0.08984434604644775
0.13931972789115646,629.4933,0.09247298538684845
0.14222222222222222,625.8676,0.09521131962537766
0.14512471655328799,629.4933,0.09448225051164627
0.14802721088435375,629.4933,0.09061893820762634
0.1509297052154195,629.4933,0.08945100009441376
0.15383219954648525,629.4933,0.08356078714132309
0.156734693877551,629.4933,0.08790718764066696
0.15963718820861678,629.4933,0.08437344431877136
0.16253968253968254,629.4933,0.08306919783353806
0.1654421768707483,625.8676,0.08612019568681717
0.16834467120181407,625.8676,0.08501458913087845
0.17124716553287983,629.4933,0.0943567305803299
0.17414965986394557,629.4933,0.09621291607618332
0.17705215419501133,629.4933,0.09569702297449112
0.1799546485260771,629.4933,0.09292343258857727
0.18285714285714286,629.4933,0.09104082733392715
0.18575963718820862,625.8676,0.08997808396816254
0.18866213151927438,625.8676,0.08236047625541687
0.19156462585034015,625.8676,0.08571130037307739
0.19446712018140588,629.4933,0.07965656369924545
0.19736961451247165,629.4933,0.07859423011541367
0.2002721088435374,629.4933,0.08235705643892288
0.20317460317460317,633.1399,0.08141221106052399
0.20607709750566894,629.4933,0.08865323662757874
0.2089795918367347,629.4933,0.09251019358634949
0.21188208616780047,625.8676,0.09262571483850479
0.2147845804988662,625.8676,0.0893542468547821
0.21768707482993196,629.4933,0.0855235829949379
0.22058956916099773,629.4933,0.08555535227060318
0.2234920634920635,629.4933,0.08109527826309204
0.22639455782312926,629.4933,0.08250060677528381
0.22929705215419502,629.4933,0.07765120267868042
0.23219954648526078,629.4933,0.07283318042755127
0.23510204081632652,625.8676,0.0779196172952652
0.23800453514739228,625.8676,0.0802478939294815
0.24090702947845805,629.4933,0.08540745079517365
0.2438095238095238,629.4933,0.08690299838781357
0.24671201814058957,629.4933,0.08730684220790863
0.24961451247165534,629.4933,0.08620401471853256
0.2525170068027211,629.4933,0.08393146842718124
0.25541950113378686,629.4933,0.08320380002260208
0.2583219954648526,625.8676,0.0814608633518219
0.2612244897959184,629.4933,0.07964372634887695
0.26412698412698415,629.4933,0.07885460555553436
0.26702947845804986,629.4933,0.07670912891626358
0.2699319727891156,629.4933,0.07803045213222504
0.2728344671201814,629.4933,0.08310350775718689
0.27573696145124715,629.4933,0.08560992032289505
0.2786394557823129,629.4933,0.08692972362041473
0.2815419501133787,629.4933,0.08465766161680222
0.28444444444444444,625.8676,0.08385827392339706
0.2873469387755102,625.8676,0.08065205812454224
0.29024943310657597,629.4933,0.08013866096735
0.29315192743764173,629.4933,0.07907313853502274
0.2960544217687075,629.4933,0.0737076997756958
0.29895691609977326,629.4933,0.07258804142475128
0.301859410430839,625.8676,0.07329854369163513
0.3047619047619048,625.8676,0.07344382256269455
0.3076643990929705,625.8676,0.07785505056381226
0.31056689342403626,625.8676,0.08025970309972763
0.313469387755102,629.4933,0.08120141923427582
0.3163718820861678,625.8676,0.0790797621011734
