time_s,pitch_hz,pitch_confidence,loudness_db
0.0,117.7946353279491,0.3088252,-44.12791442871094
0.01,116.98780458657062,0.43111417,-43.63628387451172
0.02,117.42277141475016,0.49644902,-41.744964599609375
0.03,117.06914997255048,0.4490255,-39.68939208984375
0.04,117.3233799640984,0.35571134,-38.36145782470703
0.05,119.82241371946967,0.05676924,-37.783145904541016
0.06,120.26900485487865,0.26826328,-37.50691223144531
0.07,117.40266967229816,0.61054486,-37.33769989013672
0.08,115.9816812335823,0.7604586,-37.301048278808594
0.09,113.998804232524,0.74206454,-37.33108901977539
0.1,111.3079361112925,0.6122773,-37.210723876953125
0.11,108.1848448106461,0.3193719,-37.1843376159668
0.12,104.58779402592538,0.5682653,-37.092254638671875
0.13,101.6702675961413,0.60043925,-36.907230377197266
0.14,100.71816360759442,0.7131754,-36.73446273803711
0.15,100.05484282400873,0.5378429,-37.03093338012695
0.16,99.82068242761578,0.80140764,-37.82377243041992
0.17,99.55077073987559,0.82327884,-38.66937255859375
0.18,98.8031117889069,0.68670416,-38.75576400756836
0.19,97.7869239915804,0.42558303,-38.874000549316406
0.2,95.93598301452447,0.7835962,-38.92150115966797
0.21,94.08821778132067,0.7562658,-39.0705680847168
0.22,92.96898499678517,0.68393147,-39.337005615234375
0.23,91.99556854685525,0.75324625,-39.64385223388672
0.24,89.87316481078531,0.5538575,-39.866607666015625
0.25,87.8766652656218,0.72407,-40.20674133300781
0.26,95.71224576107315,0.7375675,-40.669044494628906
0.27,105.72114311287046,0.4311091,-41.285701751708984
0.28,119.68634709040963,0.47654426,-41.78794479370117
0.29,133.66695337994867,0.14370458,-42.610084533691406
0.3,147.81675276702313,0.19756067,-43.357330322265625
0.31,151.47391642047359,0.3424454,-43.67110824584961
0.32,151.83269565121776,0.30973977,-42.56107711791992
0.33,151.33882992678267,0.27145243,-41.19594955444336
0.34,170.34741299108975,0.34056184,-40.115234375
0.35,197.8468658919813,0.35121676,-39.17047500610352
0.36,226.953550987879,0.5197173,-38.361656188964844
0.37,244.3441431084291,0.7758346,-36.50877380371094
