time_s,pitch_hz,pitch_confidence,loudness_db
0.0,547.1257259678601,0.14131725,-89.30650329589844
0.01,547.1257259678601,0.14131725,-89.30650329589844
0.02,547.1257259678601,0.14131725,-89.30650329589844
0.03,547.1257259678601,0.14131725,-89.30650329589844
0.04,547.1257259678601,0.14131725,-89.30650329589844
0.05,547.1257259678601,0.14131725,-89.30650329589844
0.06,547.1257259678601,0.14131725,-89.30650329589844
0.07,547.1257259678601,0.14131725,-89.30650329589844
0.08,547.1257259678601,0.14131725,-89.30650329589844
0.09,547.1257259678601,0.14131725,-89.30650329589844
0.1,547.1257259678601,0.14131725,-89.30650329589844
0.11,547.1257259678601,0.14131725,-89.30650329589844
0.12,547.1257259678601,0.14131725,-89.30650329589844
0.13,547.1257259678601,0.14131725,-89.30650329589844
0.14,547.1257259678601,0.14131725,-89.30650329589844
0.15,547.1257259678601,0.14131725,-89.30650329589844
0.16,547.1257259678601,0.14131725,-89.30650329589844
0.17,547.1257259678601,0.14131725,-89.30650329589844
0.18,547.1257259678601,0.14131725,-89.30650329589844
0.19,547.1257259678601,0.14131725,-89.30650329589844
0.2,547.1257259678601,0.14131725,-89.30650329589844
0.21,547.1257259678601,0.14131725,-89.30650329589844
0.22,547.1257259678601,0.14131725,-89.30650329589844
0.23,547.1257259678601,0.14131725,-89.30650329589844
0.24,547.1257259678601,0.14131725,-89.30650329589844
0.25,547.1257259678601,0.14131725,-89.30650329589844
0.26,547.1257259678601,0.14131725,-89.30650329589844
0.27,547.1257259678601,0.14131725,-89.30650329589844
0.28,547.1257259678601,0.14131725,-89.30650329589844
0.29,547.1257259678601,0.14131725,-89.30650329589844
0.3,547.1256757744967,0.14131726,-89.30650329589844
0.31,547.1256289502501,0.14131726,-89.30650329589844
0.32,547.1257259678601,0.14131725,-89.30650329589844
0.33,547.1257259678601,0.14131725,-89.30650329589844
0.34,547.1257259678601,0.14131725,-89.30650329589844
0.35,547.1257259678601,0.14131725,-89.30650329589844
0.36,547.1257259678601,0.14131725,-89.30650329589844
0.37,547.1257259678601,0.14131725,-89.30650329589844
0.38,547.1257259678601,0.14131725,-89.30650329589844
0.39,547.1257259678601,0.14131725,-89.30650329589844
0.4,547.1257259678601,0.14131725,-89.30650329589844
0.41,547.1257259678601,0.14131725,-89.30650329589844
0.42,547.1257259678601,0.14131725,-89.30650329589844
0.43,547.1257259678601,0.14131725,-89.30650329589844
0.44,547.1257259678601,0.14131725,-89.30650329589844
0.45,547.1257259678601,0.14131725,-89.30650329589844
0.46,547.1257259678601,0.14131725,-89.30650329589844
0.47,547.1257259678601,0.14131725,-89.30650329589844
0.48,547.1257259678601,0.14131725,-89.30650329589844
0.49,547.1257259678601,0.14131725,-89.30650329589844
0.5,547.1257259678601,0.14131725,-89.30650329589844
0.51,547.1257259678601,0.14131725,-89.30650329589844
0.52,547.1257259678601,0.14131725,-89.30650329589844
0.53,547.1257259678601,0.14131725,-89.30650329589844
0.54,547.1257259678601,0.14131725,-89.30650329589844
0.55,547.1257259678601,0.14131725,-89.30650329589844
