time_s,pitch_hz,pitch_confidence,loudness_db
0.0,252.56376001391047,0.72413474,-22.42611312866211
0.01,249.66077759118565,0.50831866,-22.02853775024414
0.02,249.8109017596745,0.424779,-21.662078857421875
0.03,249.19352574950582,0.26494122,-21.42129135131836
0.04,248.30827954995243,0.29934737,-21.185359954833984
0.05,248.1909414404356,0.14350872,-20.977584838867188
0.06,247.50171034382575,0.4870918,-20.832286834716797
0.07,246.2672532108201,0.59661376,-21.1849422454834
0.08,247.16013623051848,0.7688786,-21.689434051513672
0.09,247.21294998813318,0.6777484,-22.19088363647461
0.1,248.42421442433283,0.25762108,-22.682235717773438
0.11,249.1662578409222,0.37979162,-22.7071590423584
0.12,248.95962321320383,0.10700568,-21.255992889404297
0.13,249.1687349364696,0.08828264,-19.562326431274414
0.14,247.22898384038783,0.23902667,-18.757122039794922
0.15,245.07712666412522,0.09563097,-18.18577003479004
0.16,249.25794306329888,0.32453072,-17.96909523010254
0.17,255.93020815731956,0.33536434,-17.864835739135742
0.18,258.00173216883616,0.22988984,-17.751066207885742
0.19,257.4220634912099,0.25817314,-17.702425003051758
0.2,257.42276320764734,0.13831294,-17.620290756225586
0.21,261.43435201431225,0.09286498,-17.527690887451172
0.22,254.56392535463135,0.13932182,-17.336715698242188
0.23,289.5528262771553,0.12385258,-17.168190002441406
0.24,303.7299673856654,0.14154541,-17.184112548828125
0.25,353.2377127052911,0.16871585,-17.692943572998047
0.26,383.61592089639134,0.24232827,-18.530685424804688
0.27,439.53998164567815,0.3461057,-18.847421646118164
0.28,486.7461512897782,0.40125883,-19.230955123901367
0.29,539.5196359985954,0.18205482,-19.003541946411133
0.3,590.1395627357916,0.5003402,-18.936248779296875
0.31,588.6102036157858,0.49746826,-18.813156127929688
0.32,587.6676589861256,0.7210007,-18.628765106201172
0.33,588.3056954533503,0.7762738,-18.335412979125977
0.34,588.6476388413454,0.58866364,-18.06055450439453
0.35,588.3836539861638,0.5620402,-17.858266830444336
0.36,589.1147108844872,0.7030609,-17.39977264404297
0.37,588.9097311213976,0.23327796,-17.13777732849121
