time_s,pitch_hz,pitch_confidence,loudness_db
0.0,422.30434891988216,0.23651199,-23.324722290039062
0.01,422.0170146474013,0.58545566,-22.75660514831543
0.02,422.8944928519764,0.5959102,-22.211572647094727
0.03,423.8940288704004,0.49524468,-21.74163055419922
0.04,423.3816632030222,0.6318423,-21.136962890625
0.05,422.52284748296813,0.66408896,-20.462940216064453
0.06,422.8780239123782,0.5857943,-20.007953643798828
0.07,422.94968521075185,0.57430035,-19.703271865844727
0.08,423.5502633850416,0.24610622,-19.656946182250977
0.09,425.5393445868675,0.24969737,-19.655719757080078
0.1,431.8478691694375,0.17218849,-19.64942741394043
0.11,438.34014499668194,0.07968508,-19.5731143951416
0.12,458.4328415860505,0.031554565,-19.488819122314453
0.13,467.78695131768166,0.03471219,-19.4180850982666
0.14,473.1267472606731,0.2434784,-19.364381790161133
0.15,477.7842095577143,0.32039678,-19.311376571655273
0.16,480.12886137006996,0.34814617,-19.171592712402344
0.17,481.38194756754774,0.26168,-19.2369441986084
0.18,482.20286113721863,0.28847203,-19.32542610168457
0.19,482.43160215652756,0.29213214,-19.319055557250977
0.2,483.6809804057391,0.35101837,-19.405433654785156
0.21,482.8563217229757,0.5699857,-19.443307876586914
0.22,482.6809287052179,0.6048918,-19.33673095703125
0.23,482.7395580632751,0.6113447,-19.309593200683594
0.24,482.10427235252746,0.65576464,-19.242938995361328
0.25,481.8827909974911,0.60327256,-19.221012115478516
0.26,482.035050086027,0.60739124,-19.207233428955078
0.27,481.462894527377,0.6266539,-19.17991065979004
0.28,481.0736183193796,0.5364926,-19.266244888305664
0.29,480.18053225770365,0.5338338,-19.328428268432617
0.3,480.5783062320886,0.49391508,-19.394269943237305
0.31,480.77227715030267,0.45862865,-19.433958053588867
0.32,480.72796548784055,0.5061372,-19.48581886291504
0.33,480.8354807360322,0.4938336,-19.404556274414062
0.34,480.79898745977914,0.3354452,-19.34676742553711
0.35,480.4863666103685,0.39548194,-19.327585220336914
0.36,480.21594422736365,0.34509853,-19.29848289489746
0.37,481.8487698003915,0.42640707,-19.313705444335938
0.38,482.5984200915889,0.48722285,-19.3891658782959
0.39,481.1251814223386,0.38447523,-19.558164596557617
0.4,481.65832192563755,0.4241296,-19.67201042175293
0.41,481.5656885267606,0.40270385,-19.725740432739258
0.42,481.37450017531245,0.3842629,-19.810302734375
0.43,481.121645808679,0.44195518,-19.92294692993164
0.44,480.7844118222186,0.2833594,-20.086318969726562
0.45,477.29454366175895,0.43171737,-20.238449096679688
0.46,464.4103377583641,0.5034263,-20.349464416503906
0.47,440.5180069699675,0.46606374,-20.585756301879883
0.48,426.0174402549609,0.37519097,-20.776020050048828
0.49,424.118208621412,0.35453755,-21.15419578552246
0.5,424.93234012188594,0.25429645,-21.25023078918457
0.51,425.1382598246153,0.115289986,-20.57854652404785
0.52,424.96195789816517,0.12050322,-20.450580596923828
0.53,427.00330980742757,0.15469094,-20.519386291503906
0.54,433.5454604439832,0.0429923,-20.524574279785156
0.55,443.6543712610109,0.064047724,-20.519771575927734
0.56,459.7138144160374,0.30212414,-20.573776245117188
0.57,472.3259060874195,0.019949323,-20.67314338684082
0.58,484.602041762495,0.4932042,-20.779918670654297
0.59,493.9220737456775,0.14863798,-20.962486267089844
0.6,499.54780064282363,0.039858814,-20.952335357666016
0.61,500.5243537828085,0.09465565,-20.933956146240234
0.62,506.3069113238101,0.11439046,-20.914630889892578
0.63,513.875181871618,0.2351084,-21.221866607666016
0.64,524.8914538124445,0.35579792,-22.389677047729492
0.65,535.7793937673354,0.40567407,-22.360198974609375
0.66,545.0862719783923,0.3599933,-22.262231826782227
0.67,558.979970080198,0.37121525,-22.281007766723633
0.68,568.552727601115,0.45302445,-22.13611602783203
0.69,575.3462775938227,0.29958218,-21.99725914001465
0.7,582.3795389855736,0.33945888,-21.782939910888675
0.71,589.696683280886,0.48151395,-21.68512725830078
0.72,597.4407805458269,0.30546927,-21.59964370727539
0.73,602.8115105019755,0.25027394,-21.579837799072266
0.74,602.7970249298389,0.3910852,-21.708179473876953
0.75,604.1087671152875,0.46120378,-21.733421325683594
0.76,604.5830669144377,0.42222044,-21.700401306152344
0.77,604.9909282996188,0.37743652,-21.55909538269043
0.78,605.7062139954085,0.3528703,-21.461393356323242
0.79,611.1065075462542,0.22590528,-21.24091339111328
0.8,615.7149587310454,0.19829893,-21.178199768066406
0.81,608.7638513417174,0.2085943,-21.288131713867188
0.82,601.3649472385033,0.2146826,-21.415157318115234
0.83,599.8755676845666,0.20284109,-21.515209197998047
0.84,604.6603520058555,0.16042021,-21.509992599487305
0.85,606.7634645840274,0.19869293,-21.44176483154297
0.86,539.4202528013135,0.27163115,-20.974367141723633
0.87,489.6410995778394,0.29396027,-20.634464263916016
0.88,486.4205461709887,0.25386918,-20.40856170654297
0.89,478.9593474681611,0.22232948,-20.261507034301758
0.9,447.2153226203761,0.2208705,-20.315561294555664
0.91,422.4386213268503,0.2352585,-20.469858169555664
0.92,398.468752415991,0.12470489,-20.72662353515625
0.93,382.5200019460777,0.29875648,-20.886699676513672
