time_s,pitch_hz,pitch_confidence,loudness_db
0.0,651.9031074955026,0.3761069,-18.25265884399414
0.01,651.8513499461503,0.5022962,-17.742198944091797
0.02,652.3451826611958,0.38171193,-17.26934051513672
0.03,666.1143640156287,0.16479205,-16.848831176757812
0.04,728.3670856767816,0.333756,-16.408401489257812
0.05,808.3683363552917,0.20523709,-15.888402938842773
0.06,825.147757096352,0.53537226,-15.438535690307617
0.07,826.2856158307557,0.7449055,-15.236292839050293
0.08,825.1170964671171,0.7572925,-15.171278953552246
0.09,824.0290348437163,0.54384935,-15.155116081237793
0.1,809.0952383850123,0.42197385,-15.092759132385254
0.11,724.836306624142,0.09148602,-14.992715835571289
0.12,667.8173475065289,0.12585154,-14.899372100830078
0.13,649.9833441497728,0.1373947,-14.788091659545898
0.14,649.9028234716066,0.2623391,-14.711139678955078
0.15,646.7136102272899,0.2740164,-14.581199645996094
0.16,642.926245680481,0.2291204,-14.53589916229248
0.17,637.5848094081842,0.30347815,-14.58662223815918
0.18,630.0841246591723,0.19804451,-14.69882583618164
0.19,632.9508119350558,0.12566316,-14.79128360748291
0.2,640.6716630440321,0.24543469,-14.8539400100708
0.21,644.7082518036955,0.5074139,-14.911165237426758
0.22,647.346980798392,0.6916546,-14.918512344360352
0.23,649.8619220192109,0.48656,-15.068805694580078
0.24,651.4333429839453,0.21916622,-15.116357803344727
0.25,649.9649454857057,0.12885925,-15.071419715881348
0.26,649.6723966083186,0.14677726,-14.972249984741211
0.27,649.782296417291,0.1411359,-14.979248046875
0.28,649.9935427811713,0.13934752,-14.986344337463379
0.29,649.9653031565242,0.15539019,-14.863758087158203
0.3,649.8767335640928,0.2493099,-14.727605819702148
0.31,649.9746816356123,0.28211308,-14.597224235534668
0.32,649.7029902016965,0.30118552,-14.492386817932129
0.33,650.1389925822474,0.19610251,-14.411944389343262
0.34,650.1150892879562,0.10692646,-14.357701301574707
0.35,649.4711126588402,0.11817664,-14.279315948486328
0.36,649.9719353969043,0.11490445,-14.230335235595703
0.37,649.7843911380883,0.124807365,-14.184646606445312
0.38,650.4458153462431,0.12451911,-14.167692184448242
0.39,649.7376108201238,0.121181846,-14.132089614868164
0.4,649.4720369775112,0.18080688,-14.121088027954102
0.41,650.3734468747678,0.22390111,-14.075925827026367
0.42,650.580413096879,0.30237144,-14.072047233581543
0.43,650.8574683164163,0.27701786,-14.033299446105957
0.44,650.9250094690046,0.25263247,-13.99020767211914
0.45,649.7583669885228,0.30866495,-13.953649520874023
0.46,650.0957147392995,0.36084825,-13.931355476379395
0.47,650.4474186415706,0.39589983,-13.9540433883667
0.48,651.0641939350367,0.41247606,-13.923917770385742
0.49,650.7428170504495,0.27134565,-13.911276817321777
0.5,650.5240378140959,0.26559076,-13.887425422668457
0.51,650.5456467914278,0.19747181,-13.91159439086914
0.52,650.6514004972328,0.27839863,-13.897397994995117
0.53,650.836170223734,0.26057053,-13.921615600585938
0.54,650.4993627171505,0.20211792,-13.930541038513184
0.55,650.6362971082624,0.1048692,-13.981678009033203
0.56,649.7205695623671,0.12801974,-14.002208709716797
0.57,650.123745241759,0.15414767,-14.10375118255615
0.58,650.0277617498698,0.13208063,-14.146742820739746
0.59,649.2839850174762,0.11640901,-14.165227890014648
0.6,649.4692213667055,0.116970144,-14.165470123291016
0.61,649.3799243361094,0.1158505,-14.173918724060059
0.62,648.705108938731,0.11188397,-14.17379379272461
0.63,649.4672965985271,0.1474661,-14.149126052856445
0.64,649.0272465145607,0.20464501,-14.11296272277832
0.65,650.0525642267177,0.2713787,-14.079933166503906
0.66,650.42245725141,0.31634185,-14.087239265441895
0.67,650.0738257726299,0.3324342,-14.06198501586914
0.68,650.6428983603092,0.36987802,-14.06839370727539
0.69,650.30818160352,0.4313181,-14.047165870666504
0.7,650.3799685995771,0.41653842,-14.021783828735352
0.71,650.1915688148393,0.32929903,-13.964457511901855
0.72,649.4332132716478,0.27242875,-13.960487365722656
0.73,649.7477837556966,0.21525107,-13.883291244506836
0.74,650.0559678659414,0.3391745,-13.827404975891113
0.75,650.0367687271932,0.38001925,-13.768806457519531
0.76,650.3848132278727,0.34993786,-13.706889152526855
0.77,650.2839588284778,0.31647423,-13.686245918273926
0.78,649.6727903162695,0.27444038,-13.618334770202637
0.79,650.1715981578467,0.27982166,-13.588623046875
0.8,650.0821335275186,0.27542093,-13.543684005737305
0.81,649.7697153529003,0.34824407,-13.53073501586914
0.82,649.8415291706294,0.31760338,-13.488322257995605
0.83,649.6759374814276,0.31014,-13.489631652832031
0.84,649.4811005580233,0.37176263,-13.470498085021973
0.85,649.8712768099766,0.4338079,-13.460124969482422
0.86,649.2189388348863,0.48464298,-13.425786972045898
0.87,649.7236252523918,0.46768865,-13.388141632080078
0.88,649.9461497256311,0.47521743,-13.344679832458496
0.89,648.8586153757564,0.52019656,-13.308830261230469
0.9,649.6785964183426,0.5646396,-13.268532752990723
0.91,649.2453156774876,0.6411092,-13.200611114501953
0.92,649.8192061931273,0.62922305,-13.127532958984375
0.93,650.4603399103103,0.5817255,-13.062076568603516
0.94,649.4111203832155,0.6598107,-13.039026260375977
0.95,650.0794120145108,0.63857275,-13.02599811553955
0.96,649.9651712383736,0.65767676,-13.04615592956543
0.97,650.0005784986212,0.66112494,-13.071599006652832
0.98,649.8353215152731,0.6199841,-13.121923446655273
0.99,648.9817294967912,0.6852306,-13.210707664489746
1.0,649.2716620971521,0.65417945,-13.355069160461426
1.01,649.3398568628988,0.6646427,-13.430747985839844
1.02,649.3593329707425,0.67185867,-13.486008644104004
1.03,649.2056002706934,0.6428215,-13.543254852294922
1.04,648.7451575324994,0.62669563,-13.615899085998535
1.05,648.8553954921101,0.50127625,-13.668254852294922
1.06,648.6819164091208,0.49513572,-13.650949478149414
1.07,648.3155152348666,0.48964137,-13.626718521118164
1.08,648.966653998781,0.49187005,-13.544720649719238
1.09,649.0135204642058,0.47451553,-13.469362258911133
1.1,649.5328746328839,0.3524346,-13.388673782348633
1.11,649.135884262645,0.38098052,-13.360347747802734
1.12,649.3630205108464,0.37796378,-13.32614517211914
1.13,649.0121193140758,0.43305752,-13.236651420593263
1.14,649.4490792166416,0.4236762,-13.182733535766603
1.15,649.1436107325169,0.36570445,-13.131944656372072
1.16,649.1692118783358,0.39058393,-13.08929443359375
1.17,649.8609479702612,0.38592407,-13.068445205688477
1.18,649.8278041097162,0.3741892,-13.128467559814453
1.19,650.972179994148,0.35665897,-13.175559043884277
1.2,649.8666905724859,0.2817714,-13.251590728759766
1.21,648.7807007426313,0.29711083,-13.305472373962402
1.22,649.0644416115025,0.33466765,-13.368992805480957
1.23,648.3612588452663,0.3316038,-13.349716186523438
1.24,649.3251029985016,0.3858384,-13.303547859191895
1.25,649.4062161015115,0.4103264,-13.270469665527344
1.26,648.4872653730639,0.46666542,-13.258490562438965
1.27,648.9448210290249,0.44111487,-13.26255989074707
1.28,647.7234024771678,0.42372143,-13.235492706298828
1.29,647.9256811799679,0.4451244,-13.230880737304688
1.3,647.922228180954,0.40560162,-13.146392822265625
1.31,647.8867154170855,0.41554022,-13.082961082458496
1.32,647.8988242032068,0.41105822,-13.001611709594727
1.33,647.8053075455044,0.4031077,-12.961585998535156
1.34,648.3103683576713,0.42278177,-12.917726516723633
1.35,648.5480041095952,0.5017017,-12.877154350280762
1.36,648.7898331654828,0.4970653,-12.846388816833496
1.37,648.2110908658535,0.45401478,-12.801015853881836
1.38,648.3761344332517,0.48766154,-12.77801513671875
1.39,648.2183489376206,0.4533095,-12.746889114379883
1.4,648.2675805401033,0.42441332,-12.785039901733398
1.41,648.8238995774118,0.3842208,-12.810441970825195
1.42,648.3365570537464,0.38413984,-12.903862953186035
1.43,648.087480155622,0.4095187,-12.92878532409668
1.44,648.2804505054042,0.41372576,-12.970226287841797
1.45,648.1148712318677,0.44016033,-12.960391998291016
1.46,648.6801065389293,0.5112242,-12.94734001159668
1.47,648.6616598125129,0.51155,-12.930936813354492
1.48,647.7762443187962,0.50203204,-12.903523445129395
1.49,648.4710110934996,0.4552808,-12.915407180786133
1.5,647.987771105271,0.44844776,-12.888824462890625
1.51,648.4175591622075,0.40922758,-12.888670921325684
1.52,648.7080558367554,0.38348848,-12.86612319946289
1.53,648.2984275213448,0.38463348,-12.889313697814941
