time_s,pitch_hz,pitch_confidence,loudness_db
0.0,387.07075926629676,0.68780774,-15.448183059692383
0.01,386.547180678436,0.5837074,-14.691033363342285
0.02,388.4679541879273,0.7633083,-14.272194862365723
0.03,390.0840274318931,0.7283323,-13.877739906311035
0.04,389.0614045398211,0.7274874,-13.484041213989258
0.05,388.88131304417277,0.72311056,-13.024612426757812
0.06,388.2300441643116,0.6492864,-12.448455810546875
0.07,390.3826291468658,0.5404815,-12.225374221801758
0.08,362.16275617438623,0.6632085,-12.16703987121582
0.09,322.84325138863755,0.72288877,-12.412679672241211
0.1,287.02428688660683,0.512484,-12.430867195129395
0.11,265.6606796940408,0.48959592,-12.398844718933105
0.12,265.60599307439253,0.40951368,-12.054441452026367
0.13,266.49223264917936,0.33867252,-12.051429748535156
0.14,268.9315590736458,0.5510028,-12.285728454589844
0.15,269.347827022924,0.5071131,-12.307680130004883
0.16,268.2932438467955,0.83711183,-12.40522289276123
0.17,265.80254892499954,0.88162607,-12.433547973632812
0.18,264.956371612465,0.7528802,-12.554443359375
0.19,272.1873035077307,0.49854338,-12.821001052856445
0.2,275.82306103326636,0.6015607,-12.850593566894531
0.21,290.95187543402153,0.35118136,-12.852272033691406
0.22,328.1594912417956,0.23076423,-12.959345817565918
0.23,360.85150504207616,0.2580101,-13.095123291015625
0.24,390.2627234923088,0.6138607,-13.213689804077148
0.25,388.4205869529115,0.6583797,-13.59565544128418
0.26,387.1746581800374,0.74357903,-13.630773544311523
0.27,390.07819509389924,0.7691272,-13.52203369140625
0.28,395.72145938654984,0.5643623,-13.430229187011719
0.29,401.33435898141414,0.560283,-13.226491928100586
0.3,401.0700829859759,0.7178861,-13.001029968261719
0.31,398.95253902608385,0.55042017,-12.607431411743164
0.32,396.7839338542748,0.6536402,-12.398324966430664
0.33,394.8935503780673,0.7621439,-12.34438419342041
0.34,397.28568831395,0.78035575,-12.062397003173828
0.35,398.8560146029632,0.8515171,-11.855268478393556
0.36,397.6642833313003,0.86181915,-11.688934326171875
0.37,396.2679887445458,0.85473126,-11.561264991760254
