time_s,pitch_hz,pitch_confidence,loudness_db
0.0,532.8063364785846,0.050232314,-21.04413604736328
0.01,533.4640128919702,0.14125526,-20.158288955688477
0.02,533.190068623039,0.15036991,-19.29945182800293
0.03,547.7425278440514,0.14459038,-18.642900466918945
0.04,574.5516376394406,0.14303501,-18.11800765991211
0.05,587.2090499127291,0.14743623,-17.642993927001953
0.06,598.0054722733506,0.4354072,-17.208864212036133
0.07,602.1715948248409,0.63714415,-16.935991287231445
0.08,601.8724567707279,0.5676319,-16.898178100585938
0.09,600.9305089373676,0.52523375,-16.787717819213867
0.1,599.549730392899,0.4993006,-16.692941665649414
0.11,597.3376866661464,0.43541387,-16.396804809570312
0.12,601.5098035805472,0.471075,-16.256420135498047
0.13,603.7747486626324,0.39342037,-16.25969696044922
0.14,605.3781372579137,0.15600358,-16.33203125
0.15,652.6436333985441,0.18701777,-16.480236053466797
0.16,706.0541352061748,0.13840586,-16.574007034301758
0.17,653.056278653009,0.22728476,-16.602462768554688
0.18,654.8668609376418,0.23505817,-16.651723861694336
0.19,584.5237272328259,0.22557953,-16.70905303955078
0.2,525.2837581697866,0.16161002,-16.86525535583496
0.21,489.81988875382916,0.22389026,-16.890705108642578
0.22,488.7413906727235,0.30370843,-16.889446258544922
0.23,488.49218088171966,0.37743568,-17.042945861816406
0.24,530.2079020788468,0.39749968,-17.313222885131836
0.25,589.7979384149887,0.27012447,-17.440196990966797
0.26,590.5738643034425,0.1418128,-17.54356575012207
0.27,607.482761889405,0.09863071,-17.65728187561035
0.28,619.5531646073778,0.12005547,-17.6995906829834
0.29,603.6098735833984,0.13956559,-17.700607299804688
0.3,605.2837807252488,0.13230278,-17.658174514770508
0.31,611.1487834945817,0.06928191,-17.588350296020508
0.32,610.6535643515075,0.101563275,-17.48162078857422
0.33,604.8924829427132,0.17582166,-17.40852928161621
0.34,597.6056788250278,0.28733742,-17.35546875
0.35,596.1361847300622,0.4537741,-17.222259521484375
0.36,597.8077990428675,0.60591704,-17.1575927734375
0.37,597.6355511690161,0.7168873,-17.17871856689453
0.38,596.9006673097824,0.727263,-17.007741928100586
0.39,596.6687522171287,0.6783263,-16.838825225830078
0.4,596.5827248273554,0.69378304,-16.746366500854492
0.41,596.9929674413058,0.74755406,-16.733259201049805
0.42,596.9667266783467,0.75663656,-16.74883270263672
0.43,598.6579338397343,0.7550915,-16.82533836364746
0.44,598.8932375797059,0.7248032,-16.959863662719727
0.45,598.7749433534743,0.66601783,-17.119647979736328
0.46,598.7634859711267,0.6547622,-17.26254653930664
0.47,602.9892087215186,0.46096262,-17.521076202392578
0.48,610.3544806266267,0.28958917,-17.719820022583008
0.49,634.5466944164245,0.11974527,-17.842222213745117
0.5,657.5130928610885,0.14625795,-17.740461349487305
0.51,690.0666094893047,0.11414363,-17.792207717895508
0.52,720.004211531256,0.30816922,-18.088075637817383
0.53,772.8470222645705,0.19694138,-18.23655891418457
0.54,792.0327727479532,0.17270611,-18.31651496887207
0.55,793.3225383060768,0.38554832,-18.27051544189453
0.56,797.590335137826,0.5043322,-18.2003116607666
0.57,805.3801099358482,0.3292628,-18.158023834228516
0.58,814.4096767331035,0.28167075,-18.0781192779541
0.59,815.7219867432588,0.2856469,-17.93117904663086
0.6,814.4505561594855,0.264652,-17.72177505493164
0.61,808.32965107318,0.345823,-17.629859924316406
0.62,806.8759542529863,0.42070213,-17.51357650756836
0.63,807.4587364277967,0.42593837,-17.593894958496094
0.64,740.1170121648842,0.4579014,-17.45793342590332
0.65,670.2398050945146,0.23642538,-17.197473526000977
0.66,600.6620912361132,0.351138,-16.898101806640625
0.67,595.8742202556024,0.45879778,-16.652650833129883
0.68,594.3032604483526,0.5608886,-16.49812889099121
0.69,595.4270126428239,0.7005568,-16.444225311279297
0.7,595.6353193677986,0.80351746,-16.43463897705078
0.71,597.0119750118431,0.856296,-16.476829528808594
0.72,598.8727730698073,0.8569009,-16.619117736816406
0.73,601.8583563185059,0.8604828,-16.654226303100586
0.74,602.6140763272206,0.84845465,-16.713409423828125
0.75,601.5689683674078,0.8027132,-16.789161682128906
0.76,600.6011123676484,0.73961717,-16.938125610351562
0.77,598.1767612063935,0.686258,-17.137826919555664
0.78,600.3015895633926,0.5697158,-17.263498306274414
0.79,600.563727026827,0.53816366,-17.529470443725586
0.8,599.8727356122304,0.5548182,-17.850444793701172
0.81,602.7700387631245,0.65056634,-18.251001358032227
0.82,603.3322341152888,0.66025954,-18.473169326782223
0.83,603.0218990744196,0.5641883,-18.472349166870117
0.84,594.3993275021977,0.52363235,-18.315465927124023
0.85,597.1985990421515,0.2359367,-18.271371841430664
0.86,598.082490896888,0.3210804,-18.284420013427734
0.87,590.4546066584537,0.42742643,-18.30840301513672
0.88,591.5585839910439,0.30981153,-18.349910736083984
0.89,595.3004473977161,0.39616778,-18.27058219909668
0.9,600.0878468544087,0.44594488,-18.20001983642578
0.91,601.4115871670468,0.19732948,-18.158653259277344
0.92,600.7594997895809,0.22612166,-17.985881805419922
0.93,598.4556906846684,0.2756405,-17.717742919921875
0.94,600.4366710373451,0.3357156,-17.555210113525394
0.95,600.6368919461685,0.5593501,-17.470558166503906
0.96,598.7377183165107,0.59907204,-17.363977432250977
0.97,597.3606700916698,0.7590575,-17.259489059448242
0.98,597.5129821508779,0.76120377,-17.083511352539062
0.99,597.5448659844355,0.7173956,-16.94349479675293
1.0,596.8864587675815,0.7234664,-16.89561653137207
1.01,596.7415340145217,0.74102056,-16.939708709716797
1.02,595.8462962817457,0.7559244,-17.09906578063965
1.03,597.8240756791386,0.78744805,-17.219284057617188
1.04,601.7038630465287,0.7520406,-17.44283103942871
1.05,605.0636738766285,0.7534647,-17.578174591064453
1.06,606.6684143671282,0.62303007,-17.838451385498047
1.07,604.6458878935379,0.5138596,-18.061983108520508
1.08,599.1778474862189,0.4756218,-18.28423309326172
1.09,599.9841461565838,0.3074011,-18.488840103149414
1.1,604.1318577451785,0.3020368,-18.921764373779297
1.11,624.4459562184309,0.18529753,-19.179536819458008
1.12,653.4928119591701,0.27313876,-19.302522659301758
1.13,653.3210532568809,0.33469197,-19.342926025390625
1.14,652.053661615832,0.18746711,-19.27741050720215
1.15,587.2264395937567,0.2689728,-19.11757278442383
1.16,589.1693314359579,0.27800396,-18.95888900756836
1.17,592.290478817597,0.2363604,-18.783918380737305
1.18,597.1323825870031,0.33440688,-18.67554473876953
1.19,596.5679396366086,0.37085968,-18.37299919128418
1.2,596.6191135124254,0.2659611,-18.011981964111328
1.21,598.5462610041405,0.21850805,-17.722782135009766
1.22,597.2862345535186,0.39643562,-17.484575271606445
1.23,596.2206498053316,0.38025036,-17.067508697509766
1.24,595.9650050256165,0.62538207,-16.809085845947266
1.25,596.339826182687,0.75880474,-16.72336769104004
1.26,598.0677858619046,0.79604554,-16.542219161987305
1.27,600.016576080058,0.82124364,-16.318466186523438
1.28,599.7635210375357,0.8332978,-16.300134658813477
1.29,599.1017804865653,0.82152545,-16.334331512451172
1.3,599.9921201576838,0.83578205,-16.41118621826172
1.31,599.5656736237253,0.8150749,-16.47637939453125
1.32,602.0103044858101,0.7915906,-16.600996017456055
1.33,603.831879436575,0.78288156,-16.7700138092041
1.34,603.0220524385055,0.7526009,-16.802574157714844
1.35,603.8009900378538,0.67351013,-16.942569732666016
1.36,604.264338741277,0.65384716,-17.208555221557617
1.37,603.9883830043735,0.66137177,-17.318647384643555
1.38,604.9506266292497,0.5586723,-17.50025367736816
1.39,606.9248543262937,0.42722115,-17.71322631835937
1.4,661.5381411722203,0.2875778,-18.030717849731438
1.41,735.5932887670109,0.40967652,-18.15836524963379
1.42,806.3615560706501,0.46138805,-18.00255012512207
1.43,808.1894511374694,0.459381,-17.883880615234375
1.44,814.9726027095953,0.5506008,-17.78955078125
1.45,822.0203378819025,0.58554304,-17.79572296142578
1.46,824.1943770215919,0.5884984,-17.778474807739258
1.47,826.5687300339174,0.65776366,-17.83940315246582
1.48,826.8729383716682,0.59484184,-17.839027404785156
1.49,823.8299358059732,0.41321948,-17.8696231842041
1.5,814.8127644276881,0.32989407,-17.72323989868164
1.51,740.038851424896,0.62170273,-17.66329002380371
1.52,644.2548430559245,0.8101752,-17.49951171875
1.53,598.6254152540322,0.8357985,-17.337751388549805
1.54,599.5248481468581,0.8437224,-17.24704933166504
1.55,599.1164739900329,0.8338311,-17.38222312927246
1.56,600.0486756141408,0.84872276,-17.60312271118164
1.57,601.877083170296,0.86079854,-17.779165267944336
1.58,601.4814889432968,0.8411378,-17.962095260620117
1.59,601.4280750903694,0.80477613,-18.194049835205078
1.6,599.3701533745382,0.7549475,-18.466169357299805
1.61,602.4873713444999,0.61448914,-18.430816650390625
1.62,604.5733291706044,0.38694912,-18.563682556152344
1.63,605.2921548843232,0.16246521,-18.586977005004883
1.64,618.8274957714087,0.16852482,-18.637285232543945
