time_s,pitch_hz,pitch_confidence,loudness_db
0.0,739.7359747841125,0.47529957,-20.00945281982422
0.01,671.8766786455832,0.49404556,-19.35596466064453
0.02,667.9769467705721,0.694784,-18.844036102294922
0.03,667.2821954069789,0.7867347,-18.374557495117188
0.04,665.628864466169,0.8208209,-17.992656707763672
0.05,665.0574207562272,0.8827629,-17.55414581298828
0.06,664.5342067731304,0.91228557,-16.819284439086914
0.07,664.3863324966319,0.93245184,-16.733196258544922
0.08,663.7662746919101,0.9475727,-16.668498992919922
0.09,663.2945537485615,0.9374948,-16.76236915588379
0.1,663.6132990032019,0.89213336,-16.906538009643555
0.11,665.450247862751,0.65572304,-17.0019588470459
0.12,660.5976646838154,0.18296966,-17.046062469482422
0.13,624.7449533673379,0.042130146,-17.07769012451172
0.14,588.2763657427834,0.09616615,-17.125513076782227
0.15,587.1292742283872,0.49451762,-17.231679916381836
0.16,588.8528034342498,0.54177403,-17.261322021484375
0.17,592.1137958719437,0.68022174,-17.249317169189453
0.18,595.4203351751485,0.57850426,-17.37371253967285
0.19,595.6250466325996,0.6081747,-17.755809783935547
0.2,592.4583696949886,0.8160644,-17.640933990478516
0.21,589.5263030276219,0.93398553,-17.65898895263672
0.22,589.8473702853902,0.9524739,-17.554506301879883
0.23,589.298307800786,0.9512628,-17.447338104248047
0.24,588.81420739369,0.95493877,-17.07422637939453
0.25,588.4072116562855,0.95074517,-16.56011390686035
0.26,587.457741303933,0.9338173,-16.02462387084961
0.27,586.7400410334147,0.8631279,-15.577581405639648
0.28,575.264080729989,0.38517714,-15.192493438720703
0.29,556.397678939509,0.6514857,-14.894000053405762
0.3,554.7926537841538,0.75545347,-14.637659072875977
0.31,554.4716717837784,0.80295193,-14.456683158874512
0.32,554.6601493644106,0.80555326,-14.305959701538086
0.33,554.6880280950841,0.80914664,-14.19839859008789
0.34,554.3461255447204,0.8026881,-14.133797645568848
0.35,554.2390855003753,0.82326293,-14.189162254333496
0.36,554.331308687756,0.827596,-14.25658130645752
0.37,554.7535189346352,0.83885705,-14.535205841064453
0.38,555.6320638174136,0.84571564,-14.918560981750488
0.39,557.6887102826975,0.7915759,-15.352612495422363
0.4,562.535489696766,0.62356436,-15.793615341186523
0.41,575.927498065748,0.47283584,-16.196004867553707
0.42,584.6560320255775,0.80031765,-16.59331512451172
0.43,587.5906797681441,0.94007087,-16.996028900146484
0.44,588.6633545486923,0.9627377,-17.336599349975586
0.45,589.3292472241169,0.96655726,-17.58615493774414
0.46,589.238253309461,0.9642238,-17.91578483581543
