time_s,pitch_hz,pitch_confidence,loudness_db
0.0,239.34915120749108,0.28925067,-13.411253929138184
0.01,238.08170895475916,0.43485916,-12.767144203186035
0.02,239.17139640051545,0.6024809,-12.16025447845459
0.03,239.67874374193696,0.5030558,-11.661893844604492
0.04,240.2155529109966,0.5306676,-11.243510246276855
0.05,240.25179064560518,0.50850016,-10.86756706237793
0.06,240.1836277825334,0.30139297,-10.63835334777832
0.07,239.5711804007237,0.13960373,-10.641160011291504
0.08,238.47241143282847,0.24553193,-10.692968368530273
0.09,238.23213730772753,0.2875548,-10.719366073608398
0.1,237.58593963813257,0.21437542,-10.709099769592285
0.11,238.26214528550628,0.25188807,-10.828178405761719
0.12,239.54850466023285,0.37949514,-11.11762523651123
0.13,240.58149455793384,0.43872446,-11.296582221984863
0.14,242.41787595915454,0.3321087,-11.513059616088867
0.15,242.47750675084734,0.31362292,-11.766542434692383
0.16,239.93454057840663,0.21598738,-11.982364654541016
0.17,238.76770759174974,0.15255775,-12.092328071594238
0.18,238.1543448807954,0.15770029,-12.142118453979492
0.19,237.7985982692989,0.25731793,-12.066133499145508
0.2,238.204356373419,0.29218107,-12.032344818115234
0.21,240.16994238094767,0.35819682,-12.189879417419434
0.22,241.17251206145943,0.30423984,-12.387384414672852
0.23,241.3708960045813,0.33174697,-12.501683235168457
0.24,239.6777406187,0.3209221,-12.513789176940918
0.25,238.74946587554763,0.31002042,-12.557685852050781
0.26,238.46713492388773,0.56701434,-12.631752014160156
0.27,238.93732411342327,0.589495,-12.58471393585205
0.28,239.7600739708938,0.5327633,-12.5390043258667
0.29,239.3086081407638,0.54849774,-12.55079460144043
0.3,237.48134271816355,0.5489315,-12.650071144104004
0.31,236.34611611721115,0.44129854,-12.659891128540039
0.32,239.17804577952896,0.18666092,-12.719374656677246
0.33,244.79333962402467,0.37209705,-12.780280113220215
0.34,250.71718561547266,0.673341,-12.817207336425781
0.35,258.2061860807244,0.7042593,-12.76188850402832
0.36,272.29250365668094,0.6384965,-12.730062484741211
0.37,277.52058266065603,0.5596576,-12.678522109985352
0.38,280.35730748471866,0.44067255,-12.449825286865234
0.39,282.0807981438035,0.36358005,-12.265480995178223
0.4,284.31701353559595,0.37645057,-12.250761032104492
0.41,283.8094009146696,0.1563688,-12.327201843261719
0.42,284.60543185976917,0.16552891,-12.269139289855957
0.43,262.03429293278737,0.11024994,-12.200429916381836
0.44,241.09473410177455,0.12544996,-12.27878475189209
0.45,236.5619682118952,0.17607394,-12.407033920288086
0.46,236.87143671576274,0.32191044,-12.399748802185059
0.47,242.70386541401336,0.15145057,-12.374153137207031
0.48,258.82374462195764,0.21208201,-12.54916000366211
0.49,261.1254050281696,0.23872924,-12.770319938659668
0.5,272.81783845942505,0.23803918,-12.822346687316895
0.51,271.66491405612123,0.21494214,-12.950557708740234
0.52,272.4880967557648,0.17388217,-12.980737686157227
0.53,277.11100281340816,0.29319975,-12.83658504486084
0.54,280.2455318085874,0.23871805,-12.578922271728516
0.55,284.02262059536656,0.3408024,-12.497194290161133
0.56,282.9084240056927,0.48391944,-12.506206512451172
0.57,281.0913923326097,0.5887124,-12.383995056152346
0.58,279.55361653500785,0.5414154,-12.143301963806152
0.59,278.0785588153078,0.49081454,-11.9798002243042
0.6,274.3395690515424,0.43310666,-11.933143615722656
0.61,269.05680550992383,0.36556414,-11.781902313232422
0.62,290.8755995706962,0.2390562,-11.55293083190918
0.63,330.1783655240891,0.40284324,-11.508941650390625
0.64,359.59861135464064,0.56272984,-11.456755638122559
0.65,400.9089963014536,0.6352419,-11.434724807739258
0.66,444.7616165013641,0.6343358,-11.495447158813477
0.67,481.1142686019303,0.63265663,-11.607215881347656
0.68,543.1515905118048,0.37199718,-11.556377410888672
0.69,577.7320976233798,0.14766264,-11.49863052368164
0.7,578.2859446556821,0.18444684,-11.501933097839355
0.71,577.0980374785127,0.28624433,-11.493391990661621
0.72,577.644664982298,0.36656225,-11.427706718444824
0.73,576.5044663015619,0.26157105,-11.405580520629883
0.74,574.4232184480452,0.25940564,-11.361234664916992
0.75,573.0278433764505,0.40935564,-11.265210151672363
0.76,573.2297880692176,0.47349763,-11.19837760925293
0.77,573.2621073004049,0.5313837,-11.324018478393555
0.78,575.2828684368633,0.44835305,-11.32180118560791
0.79,575.5213111393831,0.33804384,-11.393370628356934
0.8,580.4480137921889,0.059528045,-11.445551872253418
0.81,578.2859463500145,0.077456154,-11.577404022216797
0.82,580.9217177382,0.09718161,-11.708696365356444
0.83,580.9710001902733,0.08389241,-11.702672958374023
0.84,578.1151285044602,0.122626975,-11.641679763793945
0.85,577.7565684149206,0.06783449,-11.674290657043457
0.86,575.5321671609814,0.111384206,-11.52762222290039
0.87,575.5549046889656,0.1960367,-11.515740394592285
0.88,576.0424287085837,0.2795644,-11.611332893371582
0.89,575.4002235360588,0.27167073,-11.628189086914062
0.9,574.7924304378646,0.2715293,-11.492203712463379
0.91,574.8428180752268,0.42198846,-11.417829513549805
0.92,573.8012287670791,0.47360632,-11.284903526306152
0.93,572.7293469405126,0.4970852,-11.236275672912598
0.94,571.6148201115584,0.53638184,-11.164815902709961
0.95,571.2835058143935,0.4250803,-11.140811920166016
0.96,572.0543963080049,0.31206837,-11.098660469055176
0.97,573.6098863645104,0.18706544,-11.059784889221191
0.98,578.0252954327962,0.222484,-11.06110668182373
0.99,582.197546304666,0.357953,-11.053656578063965
1.0,579.2083780901041,0.36650503,-11.103818893432617
1.01,574.9344660163989,0.21723476,-11.123756408691406
1.02,573.3906721150069,0.21306144,-11.14881706237793
1.03,574.3802904459912,0.6136051,-11.171491622924805
1.04,574.9191721027697,0.79337364,-11.224994659423828
1.05,575.2036679929101,0.7020714,-11.290487289428711
1.06,574.3254986874241,0.38558945,-11.330860137939453
1.07,572.6422458725384,0.19133137,-11.314535140991211
1.08,504.50887495135544,0.30819112,-11.322264671325684
1.09,460.50028275572663,0.2778614,-11.340447425842285
1.1,423.9891385847778,0.22724058,-11.411566734313965
1.11,364.09799215424664,0.15550572,-11.448930740356445
1.12,328.78803519802767,0.31819117,-11.462508201599121
1.13,286.1063612334877,0.27970865,-11.500334739685059
1.14,257.6829248588914,0.13698848,-11.52882194519043
1.15,231.23570482842285,0.17830898,-11.602142333984373
1.16,231.87683293027902,0.09275509,-11.541707992553711
1.17,231.93338602464908,0.07811375,-11.535162925720215
1.18,230.81146107059865,0.17776065,-11.6438627243042
1.19,231.43877654066267,0.2336098,-11.768867492675781
1.2,231.20702264300502,0.09018234,-11.769729614257812
1.21,231.716216518607,0.09267019,-11.718770980834961
1.22,231.87664196979102,0.124687366,-11.792598724365234
1.23,233.96491142188083,0.21743108,-11.838812828063965
1.24,234.3757656119838,0.18117668,-11.944518089294434
1.25,235.24330693297284,0.33525747,-12.029966354370117
1.26,235.7322472627498,0.121534325,-12.131733894348145
1.27,235.79180239663927,0.12631068,-12.203513145446777
1.28,234.4863524930922,0.2631227,-12.191226959228516
1.29,234.70231071851862,0.31855628,-12.28421688079834
1.3,234.77308996855558,0.40846568,-12.201826095581055
1.31,235.30212774934233,0.37152278,-12.132640838623047
1.32,235.93337454462062,0.38018152,-12.113109588623047
1.33,237.8028238162672,0.38471302,-12.217379570007324
1.34,237.9894145382231,0.48339155,-12.255537033081055
1.35,237.8731064826129,0.513449,-12.286407470703125
1.36,235.9169809180978,0.58659166,-12.224034309387207
1.37,234.95124231983027,0.6639574,-12.212182998657227
1.38,235.56892127532814,0.55142146,-12.226201057434082
1.39,236.13002060843326,0.3755062,-12.130825042724611
1.4,235.63094641321902,0.42808822,-12.145309448242188
1.41,236.59029454930652,0.41378304,-12.23719596862793
1.42,238.33949606426987,0.4505905,-12.212251663208008
1.43,240.5316279400733,0.23790646,-12.184385299682617
1.44,242.3725228862304,0.36009184,-12.129422187805176
1.45,239.91412460604678,0.43486723,-11.991549491882324
1.46,238.89008706969375,0.4645138,-11.931105613708496
1.47,239.73622638761358,0.22365165,-11.948418617248535
1.48,240.0293821157506,0.43435624,-11.991033554077148
1.49,239.7223697576516,0.51389277,-12.114984512329102
1.5,237.90712129417156,0.61767334,-12.181668281555176
1.51,237.51975018717192,0.62616456,-12.239595413208008
1.52,237.4065993982687,0.5974842,-12.383337020874023
1.53,237.7035367947518,0.48191938,-12.434341430664062
1.54,237.19397672677496,0.2930972,-12.483509063720703
1.55,237.87142715705738,0.1769335,-12.570552825927734
1.56,236.75659802993096,0.11803239,-12.655901908874512
1.57,235.0587158570507,0.27115825,-12.832391738891602
1.58,236.2676381449971,0.6129024,-13.066713333129883
1.59,237.9786456258388,0.59815025,-13.188209533691406
1.6,238.51694746498123,0.38536406,-13.252676010131836
1.61,216.45342698168525,0.17325634,-13.283324241638184
1.62,199.72894325779237,0.17569163,-13.322683334350586
1.63,197.1200857744182,0.11594065,-13.197620391845707
1.64,219.08313961889326,0.17161934,-13.097019195556642
1.65,239.63001881190579,0.21582848,-12.84867382049561
1.66,236.48878686086357,0.187009,-12.83849811553955
1.67,237.28954118608502,0.2672195,-12.658015251159668
1.68,238.7985148594964,0.4930443,-12.525405883789062
1.69,240.50403475534918,0.5490222,-12.496062278747559
1.7,241.67696627268754,0.62952167,-12.374367713928223
1.71,244.01105906790875,0.62161136,-12.300386428833008
1.72,247.13494675373602,0.7403127,-12.272066116333008
1.73,249.60651531846597,0.7232444,-12.259455680847168
1.74,250.5249656088259,0.5465854,-12.253807067871094
1.75,243.89385518023292,0.38471365,-12.252664566040039
1.76,241.1488514137082,0.40299708,-12.370623588562012
1.77,240.11493151316333,0.410596,-12.485738754272461
1.78,239.97519434555352,0.39727336,-12.670794486999512
1.79,241.8933642785512,0.54283696,-12.627992630004883
1.8,242.94342038710363,0.4508933,-12.747565269470215
1.81,243.39612709350968,0.46540168,-12.864352226257324
1.82,241.62488333527477,0.5138608,-12.859411239624023
1.83,240.64256838786307,0.44572008,-12.833639144897461
1.84,241.47864367708968,0.3898717,-12.781818389892578
1.85,242.27338269464425,0.3795003,-12.738693237304688
1.86,243.36931481424136,0.1868097,-12.680612564086914
1.87,243.14813209572068,0.32089835,-12.596200942993164
1.88,241.28132080831537,0.41805872,-12.55546569824219
1.89,240.82222024758215,0.22942367,-12.508085250854494
1.9,241.19475366174436,0.23621605,-12.501619338989258
1.91,241.7762002847833,0.2892112,-12.587406158447264
1.92,241.4911907853783,0.3511763,-12.662062644958496
1.93,241.41043662514664,0.3116029,-12.810025215148926
1.94,241.01242814302287,0.36576456,-12.885120391845703
1.95,241.2504601380763,0.27875015,-12.92588996887207
1.96,242.47301361413264,0.2165188,-12.93586540222168
1.97,243.05238809897318,0.19949451,-13.023871421813965
1.98,242.49316827766324,0.33578196,-13.130535125732422
1.99,242.0843133595739,0.40281123,-13.125118255615234
2.0,242.06382727284307,0.38318107,-13.125548362731934
2.01,242.7739194563944,0.18850757,-13.090419769287111
2.02,244.18000623901344,0.27837655,-12.994132041931152
2.03,243.3445092393006,0.4360171,-12.889205932617193
2.04,241.73982125157414,0.52375907,-12.702844619750977
2.05,242.12095396680428,0.5980154,-12.569124221801758
2.06,243.02135050440648,0.58448553,-12.486173629760742
