time_s,pitch_hz,pitch_confidence,loudness_db
0.0,239.4869004971547,0.57925385,-13.298368453979492
0.01,239.36027394378868,0.68943065,-12.986159324645996
0.02,239.4894038620795,0.63540536,-12.676313400268555
0.03,239.4650036300644,0.69340974,-12.356947898864746
0.04,238.23954429978141,0.6244575,-12.043505668640137
0.05,238.73957873378544,0.5895208,-11.706121444702148
0.06,239.60136216475956,0.3660152,-11.320119857788086
0.07,240.48401168899713,0.42652968,-11.264582633972168
0.08,240.60889992626136,0.36179656,-11.501472473144531
0.09,240.20657091999448,0.30220282,-11.789070129394531
0.1,239.4993158491248,0.25654584,-12.091301918029785
0.11,239.37956592153458,0.33015615,-12.335996627807617
0.12,239.77599391698942,0.63192827,-12.668506622314453
0.13,240.12892806347725,0.7441316,-12.758837699890137
0.14,240.26630442257908,0.75086814,-12.602609634399414
0.15,240.35758251792834,0.7679749,-12.567883491516113
0.16,240.39411131048422,0.82748944,-12.610170364379883
0.17,240.33414924478237,0.8551317,-12.598601341247559
0.18,240.3199025757216,0.85308665,-12.519808769226074
0.19,240.58085768394207,0.81885207,-12.595454216003418
0.2,241.19179314789477,0.82116157,-12.547465324401855
0.21,240.86650006001128,0.7977299,-12.228515625
0.22,240.2617268839987,0.7361916,-11.993799209594727
0.23,239.80394377690996,0.7271899,-11.751737594604492
0.24,239.8707863545101,0.70475644,-11.591777801513672
0.25,240.1094326295967,0.66323173,-11.400042533874512
0.26,240.13445517822728,0.71719766,-11.249537467956543
0.27,240.22883911326562,0.70648867,-11.076610565185547
0.28,240.68575023854893,0.78023034,-10.830392837524414
0.29,240.7275025853036,0.8002355,-10.639171600341797
0.3,240.65213732454174,0.73307604,-10.660369873046875
0.31,240.2601988221245,0.7279111,-10.84302043914795
0.32,239.65376304863395,0.6995004,-10.88126277923584
0.33,239.96081237213787,0.7596644,-10.985956192016602
0.34,240.91615896939373,0.80983084,-11.103333473205566
0.35,240.96961438537423,0.8480094,-11.249458312988281
0.36,241.22325884157024,0.86001086,-11.397076606750488
0.37,241.14869868638206,0.83312505,-11.619367599487305
0.38,241.61152620262354,0.7824253,-11.907547950744629
0.39,242.14142630775697,0.74870527,-12.272378921508789
0.4,242.15510886563405,0.72715414,-12.64895248413086
0.41,242.51546461899298,0.7216298,-13.04314613342285
0.42,242.2948417679592,0.68440163,-13.218400955200195
0.43,241.7033919328199,0.7158147,-13.03297233581543
0.44,241.02732070690067,0.606285,-12.851259231567383
0.45,241.00320312981938,0.35974714,-12.904754638671875
0.46,241.732684379487,0.30984032,-12.84201431274414
0.47,241.24528471783492,0.230339,-12.867828369140625
0.48,240.42473539865097,0.15947115,-12.90326976776123
0.49,240.4499442433252,0.13689817,-12.914691925048828
0.5,239.6382349549282,0.32889733,-12.921882629394531
0.51,240.1246800746571,0.36480173,-12.865180015563965
0.52,240.0552773537836,0.44512415,-12.813273429870605
0.53,239.21066764902014,0.4794039,-12.814136505126953
0.54,239.1725387379795,0.40154627,-12.871753692626953
0.55,267.1502825023089,0.5189056,-13.118420600891113
0.56,308.1162300610713,0.34262,-13.349676132202148
0.57,349.5512986147858,0.24561001,-13.221248626708986
0.58,396.8223041765313,0.20931856,-12.808160781860352
0.59,451.7138581985407,0.2169439,-12.384841918945312
0.6,492.4055093423147,0.27603072,-12.057863235473633
0.61,567.2324788865812,0.40546128,-11.789922714233398
0.62,649.1099983515431,0.3131255,-11.528785705566406
0.63,710.7561233078412,0.7800217,-11.293384552001953
0.64,709.8160746575605,0.87864614,-11.049659729003906
0.65,708.6182500859649,0.8982056,-10.87333869934082
0.66,708.0141643591737,0.8957516,-10.740991592407227
0.67,708.6943693679202,0.8976219,-10.657853126525879
0.68,709.3171459744585,0.90152323,-10.537145614624023
0.69,709.355338866487,0.9071225,-10.457377433776855
0.7,708.9812856857852,0.90652645,-10.58790588378906
0.71,708.4874450813497,0.8979043,-10.819340705871582
0.72,707.8863231517873,0.8834416,-11.014482498168945
0.73,706.310346188267,0.8351665,-11.210166931152344
0.74,703.5703967853244,0.6221144,-11.333297729492188
0.75,696.2330705767721,0.23920012,-11.499155044555664
0.76,645.4047114064736,0.8157411,-11.669977188110352
0.77,643.2964357434213,0.89556384,-11.881597518920898
0.78,642.5776615371302,0.9119608,-12.034400939941406
0.79,642.2689881111405,0.905252,-12.172307014465332
0.8,641.7852368060666,0.90669143,-12.198925018310547
0.81,641.7170463039749,0.88071656,-12.272072792053223
0.82,641.37044634985,0.85580504,-12.280059814453125
0.83,639.7058152302474,0.83769614,-12.307388305664062
0.84,639.4957975556373,0.86114675,-12.36007308959961
0.85,639.3872004779255,0.8889629,-12.42070198059082
0.86,639.3459047585824,0.89624053,-12.478385925292969
0.87,639.511759132673,0.9013453,-12.530172348022461
0.88,640.3109975674851,0.9045711,-12.592899322509766
0.89,640.9476936411811,0.8318796,-12.635139465332031
0.9,641.5589222306197,0.20982678,-12.665618896484375
0.91,630.3774344392641,0.6576013,-12.776201248168945
0.92,620.0889938967086,0.76479816,-12.825884819030762
0.93,607.4385954310633,0.69504017,-12.800044059753418
0.94,602.5831932714112,0.7576383,-12.985609054565428
0.95,596.2631970262254,0.84056574,-13.154058456420897
0.96,591.377493324546,0.7606864,-13.264707565307617
0.97,588.2152046334767,0.6174782,-12.50093936920166
0.98,580.7623735466641,0.19853528,-11.776460647583008
0.99,569.4366000616925,0.17946725,-11.361434936523438
1.0,557.3964609569337,0.5747425,-10.95628833770752
1.01,542.4614679233077,0.6052683,-10.4979248046875
1.02,528.3301455664497,0.3042136,-10.075665473937988
1.03,528.248619509567,0.19484189,-9.70566463470459
1.04,530.9137437708789,0.32141685,-9.343059539794922
1.05,531.1245727929398,0.1908062,-9.053540229797363
1.06,530.9548829361246,0.13768898,-8.82242202758789
1.07,530.6915181007619,0.13365497,-8.570486068725586
1.08,530.2086394001877,0.1571087,-8.357992172241211
1.09,531.2177219856472,0.17409524,-8.208003997802734
1.1,531.3983720801597,0.1791835,-8.360490798950195
1.11,531.0800654722269,0.12914345,-8.453975677490234
1.12,531.3355485746423,0.11522883,-8.497644424438477
1.13,530.7480609510494,0.13338116,-8.545774459838865
1.14,531.9040951407801,0.2703913,-8.649791717529295
1.15,531.7997638851242,0.22201487,-8.751438140869139
1.16,531.7032607156908,0.18063153,-8.855142593383789
1.17,532.081155216641,0.2683488,-8.980416297912598
1.18,532.3506899895294,0.2286082,-9.089622497558594
1.19,532.7743478334692,0.2296474,-9.30844497680664
