time_s,pitch_hz,pitch_confidence,loudness_db
0.0,634.4195542254837,0.46570715,-19.555667877197266
0.01,636.0078136520156,0.5272007,-18.853078842163086
0.02,636.4746798006431,0.5455273,-18.302778244018555
0.03,634.9891992373302,0.43198296,-18.011489868164062
0.04,633.9710942694946,0.56906307,-17.82159996032715
0.05,634.183395679138,0.60265243,-17.669273376464844
0.06,634.3470083399857,0.58381337,-17.42760467529297
0.07,634.0091246837837,0.5214701,-17.457794189453125
0.08,633.5851569186574,0.3520995,-17.64214324951172
0.09,636.6805213600559,0.24645242,-17.843791961669922
0.1,651.2063418484928,0.34333482,-18.143077850341797
0.11,684.6856177307268,0.2677439,-18.462989807128906
0.12,707.6421478593551,0.14645058,-18.7967529296875
0.13,712.8332369280962,0.16594996,-19.203893661499023
0.14,711.2328458548002,0.17091925,-19.6955509185791
0.15,708.9223247685346,0.15002635,-20.134485244750977
0.16,703.7480257259607,0.124382295,-20.230823516845703
0.17,704.8742646496203,0.13151833,-20.20758056640625
0.18,706.5443787684246,0.34825432,-20.20887565612793
0.19,708.1072813754298,0.2758122,-20.254711151123047
0.2,709.0467371148906,0.43249866,-20.246488571166992
0.21,708.2647526196026,0.50574183,-20.253204345703125
0.22,707.5353361350833,0.6268302,-20.253711700439453
0.23,708.6653315035103,0.72754127,-19.7495059967041
0.24,709.6915029476306,0.68826973,-19.438804626464844
0.25,709.8349138954873,0.7546067,-19.24932861328125
0.26,710.3017711866037,0.7565165,-19.058324813842773
0.27,710.0813975754024,0.74249643,-18.904926300048828
0.28,708.2794916443979,0.31819275,-18.805124282836914
0.29,703.8730635787256,0.23662324,-18.547483444213867
0.3,694.0117109070957,0.40283316,-18.526304244995117
0.31,673.9362387294611,0.43851823,-18.422883987426758
0.32,654.1429320398393,0.5799593,-18.271717071533203
0.33,620.1709549000843,0.5977574,-17.99605941772461
0.34,612.2409684865562,0.45428818,-17.883487701416016
0.35,607.8853228608328,0.23687783,-17.78036880493164
0.36,583.709185496924,0.25048476,-18.054229736328125
0.37,578.0203089165392,0.29188165,-18.20465850830078
0.38,572.488646074396,0.44165003,-18.20026969909668
0.39,560.7609702827766,0.50464916,-18.047107696533203
0.4,537.6525848843668,0.41183922,-17.8958740234375
0.41,520.1391935285999,0.18569873,-17.734827041625977
0.42,503.3182075264358,0.08386953,-17.623476028442383
0.43,479.52271087068914,0.08031478,-17.487157821655273
0.44,475.280223855579,0.20389472,-17.436790466308594
0.45,474.3764520212372,0.34074944,-17.4583797454834
0.46,474.24586803930134,0.36229917,-17.536943435668945
0.47,474.4756480853917,0.6597015,-17.604036331176758
0.48,473.7258481973861,0.60488075,-17.741985321044922
0.49,474.24047756521065,0.64002377,-17.475183486938477
0.5,473.8836164538244,0.62403286,-17.224258422851562
0.51,472.9181123967551,0.5314092,-16.998979568481445
0.52,472.56994485676967,0.53255826,-16.818523406982422
0.53,472.8989232915934,0.5634255,-16.655216217041016
0.54,474.0636624029901,0.5996728,-16.62563705444336
0.55,475.32418806940825,0.65248704,-16.600181579589844
0.56,475.4735856664977,0.68255454,-16.498573303222656
0.57,475.05736108421263,0.6789842,-16.429523468017578
0.58,473.882200382892,0.62752527,-16.401260375976562
0.59,472.4677861083928,0.5143416,-16.33359718322754
0.6,472.95375079015656,0.3650908,-16.186302185058594
0.61,474.0965931158388,0.5091761,-16.065977096557617
0.62,473.9707526085226,0.62277937,-16.098865509033203
0.63,473.9331249398708,0.6836401,-16.28034210205078
0.64,473.63804968676493,0.7040569,-16.671281814575195
0.65,473.7625097912752,0.6897055,-17.059738159179688
0.66,474.0736386008285,0.76672876,-17.449935913085938
0.67,474.06687280175174,0.82711035,-17.736492156982422
0.68,473.8830801576296,0.81427085,-18.032711029052734
0.69,472.52346915744545,0.5989555,-18.410953521728512
0.7,472.78198621877857,0.28405493,-18.82751655578613
0.71,474.2681311158861,0.24186015,-19.25308609008789
0.72,475.1494916340278,0.17141634,-19.71371841430664
0.73,475.08541539802775,0.13084342,-20.212017059326172
0.74,513.6217278996456,0.14057651,-20.840808868408203
0.75,576.7517835524926,0.17695472,-21.521808624267578
0.76,627.0081972854038,0.18261112,-21.931726455688477
0.77,682.398819863734,0.12269786,-21.934988021850586
0.78,783.1269469409254,0.14686231,-21.765338897705078
0.79,835.1639643734153,0.24585617,-21.39173698425293
0.8,834.0490580218839,0.22595914,-20.773704528808594
0.81,834.0638985297182,0.27557707,-20.19317626953125
0.82,833.8228020891528,0.4036271,-19.566558837890632
0.83,829.8561252169555,0.34025124,-19.03344154357911
0.84,801.6612201402527,0.23725583,-18.609636306762695
