time_s,pitch_hz,pitch_confidence,loudness_db
0.0,580.6663264165469,0.80364263,-18.466814041137695
0.01,583.8584866690699,0.77530557,-17.661802291870117
0.02,587.1951916413709,0.66743183,-17.050264358520508
0.03,589.7353531712878,0.44677427,-16.49698829650879
0.04,599.890840373017,0.17114455,-16.07390785217285
0.05,618.7900709043494,0.14720215,-15.718788146972656
0.06,626.3333733264816,0.26617718,-15.387660026550293
0.07,626.9963228883169,0.2165335,-15.099077224731445
0.08,624.0933201996177,0.15297662,-14.947383880615234
0.09,626.1598853108519,0.1969757,-14.840137481689453
0.1,627.9139784932563,0.26754317,-14.612171173095703
0.11,628.0067149805983,0.44629547,-14.373872756958008
0.12,632.6830659469817,0.57653916,-14.152793884277344
0.13,635.9303573611256,0.6880583,-14.06059741973877
0.14,637.6501875519875,0.744364,-14.071959495544434
0.15,646.8723021741438,0.75038844,-14.050947189331055
0.16,654.5894520221184,0.90466475,-14.069278717041016
0.17,656.3272509915828,0.94087756,-14.07321834564209
0.18,657.104069308948,0.9525017,-14.098052978515625
0.19,658.004981543706,0.9502679,-14.157914161682129
0.2,658.7154360719771,0.94867754,-14.281668663024902
0.21,659.2553141099562,0.94953954,-14.438583374023438
0.22,658.8837857038903,0.9430585,-14.425849914550781
0.23,658.5777473649148,0.94094557,-14.700360298156738
0.24,658.4421153194326,0.94368666,-15.084009170532227
0.25,658.8686180161175,0.9512362,-15.467317581176758
0.26,659.2751734342819,0.9539986,-15.725656509399414
0.27,659.6876326414119,0.9588992,-15.53559684753418
0.28,659.7028537197361,0.9466774,-15.182595252990723
0.29,660.1200332350668,0.90139353,-14.870433807373047
0.3,660.9985140800675,0.87289315,-14.57786750793457
0.31,660.9343292481569,0.86512744,-14.235268592834473
0.32,661.255000126811,0.9275016,-13.917966842651367
0.33,660.9841791549605,0.9496016,-13.728436470031738
0.34,660.2314801284456,0.956073,-13.668756484985352
0.35,660.3019302876933,0.9572097,-13.717795372009277
0.36,660.693560226872,0.9570216,-13.574460983276367
0.37,661.0698313920554,0.9555869,-13.329819679260254
