time_s,pitch_hz,pitch_confidence,loudness_db
0.0,241.91993532042665,0.34752542,-16.052099227905273
0.01,241.0069748438458,0.57646465,-15.201622009277344
0.02,240.54149646935014,0.6855269,-14.568643569946289
0.03,240.41543126313599,0.53385025,-13.899580001831055
0.04,240.4929815156387,0.20274529,-13.592916488647461
0.05,239.89080533863896,0.2573331,-13.268226623535156
0.06,238.98425755785254,0.14702004,-12.870866775512695
0.07,238.95346839239224,0.32561293,-12.751909255981445
0.08,239.35456704076998,0.44689575,-12.930534362792969
0.09,240.54004501575463,0.2797378,-12.860016822814941
0.1,241.4354850741701,0.23229356,-12.86823844909668
0.11,241.70367831961772,0.39451647,-12.764945030212402
0.12,241.8449773946068,0.4470868,-12.789563179016113
0.13,242.01900520591462,0.44746515,-12.911828994750977
0.14,241.64522267672908,0.23814255,-12.952346801757812
0.15,240.77144979919527,0.17098658,-13.01117992401123
0.16,239.69013889210783,0.12007819,-13.097545623779297
0.17,238.90277916773144,0.042519193,-12.982315063476562
0.18,239.34374181556305,0.061303005,-12.984609603881836
0.19,239.7007345693445,0.1442983,-12.911748886108398
0.2,239.28734652467128,0.19433421,-12.781180381774902
0.21,238.70224418769624,0.4225945,-12.596416473388672
0.22,239.03865404924986,0.26484707,-12.561458587646484
0.23,241.57316553860574,0.16030177,-12.69625473022461
0.24,242.36125093587734,0.095273554,-12.869791984558105
0.25,242.7123994035532,0.08657439,-12.983379364013672
0.26,241.8461666042197,0.28592584,-13.1043701171875
0.27,241.48906201177593,0.32839996,-13.234600067138672
0.28,241.35976688244912,0.30388367,-13.435163497924805
0.29,241.9762001087637,0.22493386,-13.568907737731934
0.3,241.75586883815342,0.102445364,-13.47784423828125
0.31,240.0484442527108,0.08787769,-13.599404335021973
0.32,238.55013003115084,0.26796263,-13.645171165466309
0.33,241.38857157139165,0.25586438,-13.44538688659668
0.34,243.31064660611634,0.37398538,-13.579278945922852
0.35,243.22737162964998,0.25610608,-13.595824241638184
0.36,242.41325009675063,0.1708245,-13.519332885742188
0.37,241.9939320210177,0.31918964,-13.453596115112305
0.38,241.5665963623648,0.31386673,-13.33108901977539
0.39,240.9957450666937,0.34256288,-13.299690246582031
0.4,240.44360817810087,0.34989786,-13.137537002563477
0.41,239.82292504911976,0.36875874,-12.768121719360353
0.42,239.53004340131272,0.25759307,-12.541070938110352
0.43,239.61673227335197,0.20943232,-12.401979446411133
0.44,239.76759965249514,0.34024248,-12.439408302307129
0.45,240.25005755207155,0.23977205,-12.624746322631836
0.46,240.64761534799032,0.20554806,-12.74766731262207
0.47,240.67896858092143,0.36725295,-12.939830780029295
0.48,240.08628402911347,0.6370273,-13.037787437438965
0.49,239.41139301245303,0.7401237,-13.08814525604248
0.5,238.6212178882745,0.7655271,-12.972084045410156
0.51,237.07995501666124,0.52960277,-12.916242599487305
0.52,236.86207063464994,0.4653521,-12.745427131652832
0.53,238.88473320094707,0.43447718,-12.756780624389648
0.54,239.24439530184634,0.4983133,-12.874441146850586
0.55,238.62322184900265,0.3868056,-13.107247352600098
0.56,239.1562719962512,0.39682192,-13.319103240966797
0.57,238.3932846012155,0.47033677,-13.156183242797853
0.58,239.1994526490889,0.4272265,-13.123218536376953
0.59,241.0788765024098,0.29275125,-13.081640243530273
0.6,242.77566145591138,0.21447432,-12.831888198852539
0.61,240.54645131479379,0.25870445,-12.614534378051758
0.62,239.26743784737658,0.2207075,-12.550721168518066
0.63,238.63155720769126,0.3225857,-12.477999687194824
0.64,238.75735825288845,0.19389531,-12.306066513061523
0.65,240.67309693597377,0.11327515,-12.318507194519043
0.66,250.17793599576396,0.048585206,-12.41936206817627
0.67,271.27695869254626,0.048716597,-12.51184368133545
0.68,287.49379878148886,0.11269927,-12.492566108703613
0.69,302.4399972876296,0.3037569,-12.461137771606445
0.7,319.94199680103645,0.4225707,-12.536587715148926
0.71,339.014741924954,0.44441926,-12.487823486328125
0.72,350.05898611511395,0.31168774,-12.555642127990723
0.73,376.62264833955334,0.08368212,-12.733813285827637
0.74,395.22793729238185,0.13790503,-12.704548835754395
0.75,420.5684826596373,0.069059946,-12.770533561706543
0.76,448.52920425250005,0.13640982,-12.955326080322266
0.77,482.33433033273604,0.33052865,-13.326469421386719
0.78,489.4441208787674,0.21831284,-13.334959983825684
0.79,547.6489203811577,0.20344886,-13.30844783782959
0.8,599.7616752651992,0.18650019,-13.419788360595703
0.81,602.7306596571526,0.44474918,-13.430221557617188
0.82,601.2761354564927,0.7003469,-13.505492210388184
0.83,599.9218147982568,0.7291457,-13.220025062561039
0.84,600.0266519840253,0.7006241,-12.780722618103027
0.85,602.2172436037835,0.7035169,-12.431670188903809
0.86,602.9669119441384,0.63891697,-12.283365249633789
0.87,600.54261771883,0.5012621,-12.353353500366211
0.88,597.4022453351931,0.47100475,-12.369989395141602
0.89,597.388084547787,0.549981,-12.235029220581055
0.9,597.9276213629324,0.65929735,-12.2202787399292
0.91,598.843901347047,0.63842297,-12.278593063354492
0.92,598.994717421031,0.53313893,-12.307682991027832
0.93,598.8968952631695,0.45135176,-12.202274322509766
0.94,596.2191298706546,0.42750445,-12.123522758483887
0.95,594.2989099721414,0.33443877,-12.11788272857666
0.96,592.0303494568885,0.30004245,-12.401819229125977
0.97,591.6614835506892,0.23516284,-12.743483543395996
0.98,576.2966439050048,0.2879865,-13.163747787475586
0.99,499.32555681937447,0.39782396,-13.431024551391602
1.0,481.5817855171648,0.45962703,-13.412285804748535
1.01,481.4888657793542,0.5948559,-13.358321189880371
1.02,482.6592305102599,0.5930207,-13.424489974975586
1.03,484.9638624324129,0.48821723,-13.427312850952148
1.04,485.0796999275751,0.45273867,-13.098531723022461
1.05,483.6480252004644,0.47259632,-12.696220397949219
1.06,482.1652323097195,0.4744378,-12.72315502166748
1.07,482.5920115619497,0.488766,-12.88355827331543
1.08,484.07598133083354,0.5445515,-12.851243019104004
1.09,541.6300677603508,0.42400947,-12.900300979614258
1.1,593.7626519402987,0.4265632,-12.922775268554688
1.11,597.191214633287,0.50189626,-12.860111236572266
1.12,597.8802820340725,0.6159093,-12.867259979248047
1.13,596.6749333229869,0.6724107,-12.867021560668945
1.14,597.8850858507799,0.7365294,-12.81858539581299
1.15,597.614736767416,0.70847887,-12.846503257751465
1.16,593.4810996327934,0.6852765,-12.862778663635254
1.17,592.9447782242439,0.66476023,-13.138654708862305
1.18,592.1265144859053,0.65205663,-13.448219299316406
1.19,532.3093877015751,0.46973795,-13.353632926940918
1.2,487.53661485389557,0.26216736,-13.247648239135742
1.21,466.726638294875,0.36752537,-13.126495361328125
1.22,426.5491159478018,0.4231651,-13.09644603729248
1.23,394.20845713898905,0.35592178,-13.086189270019531
1.24,361.64010762243845,0.31401232,-13.081851959228516
1.25,325.1050274204955,0.3064417,-12.931599617004395
1.26,316.9792328161404,0.2559912,-12.936454772949219
1.27,283.1161468251679,0.32871652,-12.992239952087402
1.28,259.38326511728724,0.23411012,-12.904569625854492
1.29,242.24961134356772,0.21947575,-12.929841995239258
1.3,241.292861515353,0.31281596,-13.003034591674805
1.31,241.30987229137315,0.15875217,-12.975310325622559
1.32,242.2345937844389,0.2032821,-12.952936172485352
1.33,242.2649736209541,0.2402496,-13.029157638549805
1.34,242.1172943437844,0.25154686,-13.142410278320312
1.35,242.30608747755207,0.4564153,-13.113399505615234
1.36,240.21807663640624,0.44103768,-13.133201599121094
1.37,240.54962136890578,0.54304403,-13.117948532104492
1.38,240.83173067452762,0.38246903,-13.219636917114256
1.39,241.48401420723286,0.13727838,-13.205700874328613
1.4,242.03372747438345,0.08101586,-13.099337577819826
1.41,242.95444571647056,0.057686605,-12.807609558105469
1.42,242.08263429091946,0.058915433,-12.855673789978027
1.43,241.6498750729211,0.08934227,-12.936180114746094
1.44,243.65285400228348,0.107742846,-12.95627212524414
1.45,242.6892012500716,0.1726388,-12.95540714263916
1.46,241.0372106083256,0.299431,-13.068410873413086
1.47,239.87681103515368,0.20392825,-13.052488327026367
1.48,240.25533154508,0.07770422,-13.020028114318848
1.49,240.50398363320232,0.14262863,-12.911681175231934
1.5,240.62724008081577,0.092518784,-12.851625442504883
1.51,241.86093136753277,0.24864075,-12.831282615661621
1.52,243.11569470504287,0.30037794,-12.792537689208984
1.53,242.42433879697674,0.39321736,-12.990148544311523
