time_s,pitch_hz,pitch_confidence,loudness_db
0.0,160.8994533233013,0.046611845,-19.61458396911621
0.01,155.970389733341,0.03899846,-19.180301666259766
0.02,156.55477849006178,0.16796501,-18.55692481994629
0.03,145.1083502866313,0.23106678,-18.11628532409668
0.04,129.1180696806614,0.30170274,-17.755542755126953
0.05,118.9153521371463,0.16579849,-17.26266098022461
0.06,119.99306310458186,0.10944899,-16.975797653198242
0.07,121.1520651011527,0.11603142,-16.901729583740234
0.08,135.49828300214784,0.34405792,-16.89808464050293
0.09,159.6995914840516,0.095456444,-17.072490692138672
0.1,173.87000781836647,0.087212496,-17.014041900634766
0.11,192.19576219955832,0.13884161,-16.99174690246582
0.12,216.1399200935202,0.334163,-17.082300186157227
0.13,236.32221574434203,0.050754268,-16.87255096435547
0.14,252.49949910184168,0.07078407,-16.78084945678711
0.15,282.90644561907106,0.17816262,-16.595033645629883
0.16,303.2614454228659,0.23191604,-16.32413673400879
0.17,341.6200255476375,0.39529583,-16.142976760864258
0.18,366.0465507176458,0.0812354,-16.145368576049805
0.19,405.19857806000687,0.08338167,-16.050025939941406
0.2,453.5246852312524,0.29319343,-16.071582794189453
0.21,489.41890377126686,0.16452707,-15.938883781433105
0.22,536.7612968255901,0.0612035,-15.947932243347168
0.23,591.5983771431921,0.13388525,-15.942400932312012
0.24,592.7810327844885,0.5269604,-15.911415100097656
0.25,592.6259497940212,0.4314896,-15.753166198730469
0.26,592.1239984123046,0.32067925,-15.81294059753418
0.27,592.076598932256,0.30264917,-15.89661979675293
0.28,590.9119254655901,0.20964497,-16.052936553955078
0.29,591.0080260904396,0.52924883,-16.246517181396484
0.3,591.4792357961089,0.5697964,-16.189456939697266
0.31,591.5551637628877,0.41569325,-16.175569534301758
0.32,591.2780654444093,0.5013977,-15.986929893493652
0.33,592.7696294994211,0.4309275,-15.932488441467285
0.34,593.248895848988,0.3354254,-16.060501098632812
0.35,592.3150292699888,0.22302258,-15.985750198364258
0.36,589.9373357780709,0.38098553,-15.967256546020508
0.37,589.6338643982757,0.56962043,-15.792917251586914
0.38,590.5174426652799,0.70733047,-15.743453979492188
0.39,591.1756179239127,0.6957607,-15.851495742797852
0.4,590.6576201839938,0.71931356,-15.91684341430664
0.41,590.2371669382605,0.65557283,-15.989264488220215
0.42,590.9035062773894,0.7472388,-16.006071090698242
0.43,590.7553710933753,0.802534,-16.028182983398438
0.44,589.8760904590596,0.8387,-16.078380584716797
0.45,589.8319751877557,0.8768897,-16.275371551513672
0.46,592.4479404004862,0.80629283,-16.381507873535156
