time,f0,loudness
0.0,0.0,0.15478692948818207
0.0029024943310657597,0.0,0.17226161062717438
0.005804988662131519,0.0,0.1857241690158844
0.008707482993197279,0.0,0.20152735710144043
0.011609977324263039,0.0,0.21499454975128174
0.014512471655328799,0.0,0.20971514284610748
0.017414965986394557,0.0,0.21032512187957764
0.020317460317460317,0.0,0.21147194504737854
0.023219954648526078,0.0,0.20489519834518433
0.026122448979591838,0.0,0.2046751081943512
0.029024943310657598,0.0,0.20704063773155212
0.03192743764172336,0.0,0.20225964486598969
0.034829931972789115,0.0,0.20298472046852112
0.03773242630385488,0.0,0.20293937623500824
0.040634920634920635,0.0,0.19884879887104034
0.04353741496598639,0.0,0.20128659904003143
0.046439909297052155,0.0,0.20323142409324646
0.04934240362811791,0.0,0.1991335153579712
0.052244897959183675,0.0,0.19925108551979065
0.05514739229024943,0.0,0.20040708780288696
0.058049886621315196,0.0,0.1967686414718628
0.06095238095238095,0.0,0.19543328881263733
0.06385487528344672,0.0,0.19603906571865082
0.06675736961451247,0.0,0.1949189156293869
0.06965986394557823,0.0,0.19100916385650635
0.07256235827664399,0.0,0.19246678054332733
0.07546485260770976,0.0,0.19028055667877197
0.0783673469387755,0.0,0.18579739332199097
0.08126984126984127,0.0,0.18532665073871613
0.08417233560090703,0.0,0.185702383518219
0.08707482993197278,0.0,0.18283841013908386
0.08997732426303855,0.0,0.17973697185516357
0.09287981859410431,0.0,0.18273064494132996
0.09578231292517007,0.0,0.18128852546215057
0.09868480725623582,0.0,0.17925824224948883
0.10158730158730159,0.0,0.18447482585906982
0.10448979591836735,0.0,0.18324074149131775
0.1073922902494331,0.0,0.18408894538879395
0.11029478458049886,0.0,0.18969719111919403
0.11319727891156463,0.0,0.18602870404720306
0.11609977324263039,0.0,0.18758581578731537
0.11900226757369614,0.0,0.19131922721862793
0.1219047619047619,0.0,0.18833330273628235
0.12480725623582767,0.0,0.1903344988822937
0.12770975056689343,0.0,0.19450174272060394
0.1306122448979592,0.0,0.19483478367328644
0.13351473922902493,0.0,0.195675790309906
0.1364172335600907,0.0,0.20337258279323578
0.13931972789115646,0.0,0.20547683537006378
0.14222222222222222,0.0,0.20576412975788116
0.14512471655328799,0.0,0.2131531834602356
0.14802721088435375,0.0,0.21438252925872803
0.1509297052154195,0.0,0.2153933197259903
0.15383219954648525,0.0,0.2212127298116684
0.156734693877551,0.0,0.22365275025367737
0.15963718820861678,0.0,0.22468501329421997
0.16253968253968254,0.0,0.23087966442108154
0.1654421768707483,0.0,0.23504556715488434
0.16834467120181407,0.0,0.23708371818065643
0.17124716553287983,0.0,0.24614402651786804
0.17414965986394557,0.0,0.24769316613674164
0.17705215419501133,0.0,0.24788251519203186
0.1799546485260771,0.0,0.258380651473999
0.18285714285714286,0.0,0.2608373165130615
0.18575963718820862,0.0,0.2656394839286804
0.18866213151927438,0.0,0.2727848291397095
0.19156462585034015,0.0,0.27507176995277405
0.19446712018140588,0.0,0.27981996536254883
0.19736961451247165,0.0,0.28750190138816833
0.2002721088435374,0.0,0.29023873805999756
0.20317460317460317,0.0,0.295484334230423
0.20607709750566894,0.0,0.2988974452018738
0.2089795918367347,0.0,0.29855096340179443
0.21188208616780047,0.0,0.30647632479667664
0.2147845804988662,0.0,0.3108275234699249
0.21768707482993196,0.0,0.30820223689079285
0.22058956916099773,0.0,0.3163430392742157
0.2234920634920635,0.0,0.31964799761772156
0.22639455782312926,0.0,0.31581321358680725
0.22929705215419502,0.0,0.3252091407775879
0.23219954648526078,0.0,0.32457107305526733
0.23510204081632652,0.0,0.3260195553302765
0.23800453514739228,0.0,0.3304068148136139
0.24090702947845805,0.0,0.3288569152355194
0.2438095238095238,0.0,0.33194565773010254
0.24671201814058957,0.0,0.33570653200149536
0.24961451247165534,0.0,0.3339656591415405
0.2525170068027211,0.0,0.33649516105651855
0.25541950113378686,0.0,0.3394550383090973
0.2583219954648526,0.0,0.337459921836853
0.2612244897959184,0.0,0.3397664725780487
0.26412698412698415,0.0,0.3439663052558899
0.26702947845804986,0.0,0.34162381291389465
0.2699319727891156,0.0,0.3414975106716156
0.2728344671201814,0.0,0.3448151648044586
0.27573696145124715,0.0,0.3430100977420807
0.2786394557823129,0.0,0.34438759088516235
0.2815419501133787,0.0,0.34169426560401917
0.28444444444444444,0.0,0.34338369965553284
0.2873469387755102,0.0,0.34148451685905457
0.29024943310657597,0.0,0.33914580941200256
0.29315192743764173,0.0,0.3452948331832886
0.2960544217687075,0.0,0.34477150440216064
0.29895691609977326,0.0,0.34878817200660706
0.301859410430839,0.0,0.3509579002857208
0.3047619047619048,0.0,0.3515026867389679
0.3076643990929705,0.0,0.35688430070877075
0.31056689342403626,0.0,0.3603426218032837
0.313469387755102,0.0,0.35988569259643555
0.3163718820861678,0.0,0.36196255683898926
0.31927437641723355,0.0,0.36196446418762207
0.3221768707482993,0.0,0.358090877532959
0.3250793650793651,0.0,0.36293458938598633
0.32798185941043084,0.0,0.3639039993286133
0.3308843537414966,0.0,0.3603643476963043
0.33378684807256237,0.0,0.3625287413597107
0.33668934240362813,0.0,0.3627564013004303
0.3395918367346939,0.0,0.3639378547668457
0.34249433106575966,0.0,0.365855872631073
0.3453968253968254,0.0,0.3634566366672516
0.34829931972789113,0.0,0.3667297661304474
0.3512018140589569,0.0,0.37144362926483154
0.35410430839002266,0.0,0.37008678913116455
0.3570068027210884,0.0,0.37717264890670776
0.3599092970521542,0.0,0.38322213292121887
0.36281179138321995,0.0,0.3765563368797302
0.3657142857142857,0.0,0.38098424673080444
0.3686167800453515,0.0,0.39237383008003235
0.37151927437641724,0.0,0.3876487612724304
0.374421768707483,0.0,0.38963475823402405
0.37732426303854877,0.0,0.39307278394699097
0.38022675736961453,0.0,0.38618943095207214
0.3831292517006803,0.0,0.38370463252067566
0.38603174603174606,0.0,0.3846191465854645
0.38893424036281177,0.0,0.3818736970424652
0.39183673469387753,0.0,0.38316094875335693
0.3947392290249433,0.0,0.3839266300201416
0.39764172335600906,0.0,0.37890252470970154
0.4005442176870748,0.0,0.38569483160972595
0.4034467120181406,0.0,0.3837144076824188
0.40634920634920635,0.0,0.37994349002838135
0.4092517006802721,0.0,0.383160263299942
0.4121541950113379,0.0,0.37595754861831665
0.41505668934240364,0.0,0.3626473844051361
0.4179591836734694,0.0,0.3569727838039398
0.42086167800453517,0.0,0.3500605523586273
0.42376417233560093,0.0,0.3380092978477478
0.4266666666666667,0.0,0.33937013149261475
0.4295691609977324,0.0,0.3453172445297241
0.43247165532879817,0.0,0.3530570864677429
0.43537414965986393,0.0,0.36457574367523193
0.4382766439909297,0.0,0.3748525083065033
0.44117913832199546,0.0,0.3911527693271637
0.4440816326530612,0.0,0.4028174579143524
0.446984126984127,0.0,0.40195605158805847
0.44988662131519275,0.0,0.40972015261650085
0.4527891156462585,0.0,0.4054378569126129
0.4556916099773243,0.0,0.4042251408100128
0.45859410430839004,0.0,0.4019899070262909
0.4614965986394558,0.0,0.3960314393043518
0.46439909297052157,0.0,0.3987126350402832
0.46730158730158733,0.0,0.4003485143184662
0.47020408163265304,0.0,0.40175139904022217
0.4731065759637188,0.0,0.4060012102127075
0.47600907029478456,0.0,0.414643257856369
0.47891156462585033,0.0,0.4047686755657196
0.4818140589569161,0.0,0.4032759368419647
0.48471655328798186,0.0,0.4087572991847992
0.4876190476190476,0.0,0.4063583314418793
0.4905215419501134,0.0,0.396400511264801
0.49342403628117915,0.0,0.38975146412849426
0.4963265306122449,0.0,0.37972724437713623
0.4992290249433107,0.0,0.3737775385379791
0.5021315192743764,0.0,0.3709368407726288
0.5050340136054422,0.0,0.36489057540893555
0.5079365079365079,0.0,0.3613320291042328
0.5108390022675737,0.0,0.35206136107444763
0.5137414965986394,0.0,0.34641993045806885
0.5166439909297053,0.0,0.3461627960205078
0.519546485260771,0.0,0.34548941254615784
0.5224489795918368,0.0,0.3432559669017792
0.5253514739229025,0.0,0.3459450304508209
0.5282539682539683,0.0,0.3517959713935852
0.531156462585034,0.0,0.3510383069515228
0.5340589569160997,0.0,0.34222477674484253
0.5369614512471655,0.0,0.34076106548309326
0.5398639455782313,0.0,0.3415946960449219
0.5427664399092971,0.0,0.33383306860923767
0.5456689342403628,0.0,0.32111817598342896
0.5485714285714286,0.0,0.31371739506721497
0.5514739229024943,0.0,0.30483201146125793
0.5543764172335601,0.0,0.2830040752887726
0.5572789115646258,0.0,0.2816818058490753
0.5601814058956917,0.0,0.29311850666999817
0.5630839002267574,0.0,0.29099228978157043
0.5659863945578232,0.0,0.282565176486969
0.5688888888888889,0.0,0.295218288898468
0.5717913832199546,0.0,0.29735228419303894
0.5746938775510204,0.0,0.2944897413253784
0.5775963718820861,0.0,0.3118835687637329
0.5804988662131519,0.0,0.31227967143058777
0.5834013605442177,0.0,0.30344343185424805
0.5863038548752835,0.0,0.30938389897346497
0.5892063492063492,0.0,0.31827911734580994
0.592108843537415,0.0,0.31273916363716125
0.5950113378684807,0.0,0.3273555338382721
0.5979138321995465,0.0,0.33408796787261963
0.6008163265306122,0.0,0.3278437554836273
